Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120370853.htm,"Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",8 tỷ,"84,21 triệu/m²",3 phòng,2 phòng,Hợp đồng mua bán,"Tập thể, cư xá",95 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120370836.htm,"Phố Vĩnh Hồ, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",2 tỷ,"76,34 triệu/m²",1 phòng,1 phòng,Hợp đồng mua bán,"Tập thể, cư xá",26.2 m²,,,Bàn giao thô
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120325471.htm#px=SR-special_display_ad-[PO-12][PL-default],"Phố Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","8,5 tỷ","188,89 triệu/m²",9 phòng,,Sổ hồng riêng,"Căn hộ dịch vụ, mini",45 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120370228.htm,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,26 tỷ","70,62 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,32 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120370186.htm,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,05 tỷ","73,21 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,28 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120370135.htm,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,05 tỷ","73,21 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,28 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120370007.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,48 tỷ","64,44 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,54 m²,Tây Bắc,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120369838.htm,"Đường Đặng Xuân Bảng, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","4,65 tỷ","65,49 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,71 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120369659.htm,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","3,68 tỷ","66,91 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",55 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/119960773.htm,"3, Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","6,4 tỷ","69,57 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,92 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120369195.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,58 tỷ","75,88 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,34 m²,Tây Nam,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120368927.htm,"Phố Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","4,7 tỷ","61,84 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,76 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120368839.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","4,35 tỷ","67,97 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,64 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/118900042.htm,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","1,52 tỷ","33,78 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,45 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120368523.htm,"Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","5,7 tỷ","47,50 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,120 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120368469.htm#px=SR-special_display_ad-[PO-5][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,49 tỷ","88,93 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,28 m²,Tây Nam,Đông Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120368443.htm,"Đường Lê Đức Thọ, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","4,35 tỷ",58 triệu/m²,2 phòng,1 phòng,Sổ hồng riêng,Chung cư,75 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120368290.htm,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","4,15 tỷ","54,61 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,76 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120367944.htm,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","3,9 tỷ","55,71 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120367730.htm,"Ngõ 179, Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","3,5 tỷ","116,67 triệu/m²",4 phòng,2 phòng,Sổ hồng riêng,Officetel,30 m²,Đông Bắc,Đông Bắc,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120367600.htm,"Phố Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",19 tỷ,"234,57 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",81 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120367577.htm#px=SR-special_display_ad-[PO-11][PL-default],"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","8,9 tỷ",50 triệu/m²,3 phòng,3 phòng,Sổ hồng riêng,Chung cư,178 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/106937863.htm,"Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",750 triệu,"13,89 triệu/m²",2 phòng,2 phòng,1,Chung cư,54 m²,Đông Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106937865.htm,"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",750 triệu,"13,64 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,55 m²,Tây Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/106563914.htm,"Đường Nguyễn Chí Thanh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",700 triệu,"12,50 triệu/m²",2 phòng,2 phòng,1,Chung cư,56 m²,Đông Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120365265.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,7 tỷ","54,84 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120365115.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,16 tỷ","45,14 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120365029.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,2 tỷ","58,18 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,55 m²,Tây Bắc,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120365011.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,55 tỷ","44,38 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115522275.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,95 tỷ","42,14 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118596183.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,57 tỷ","42,83 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/115566758.htm,"chính kinh, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","1,35 tỷ","24,55 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Duplex,55 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/116671163.htm,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","1,15 tỷ","22,12 triệu/m²",2 phòng,2 phòng,Đang chờ sổ,Chung cư,52 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/115566267.htm,"Phố Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","1,25 tỷ","24,04 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,52 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120364235.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,2 tỷ","46,81 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120363942.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,66 tỷ","44,33 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120363822.htm,"5A, Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","4,17 tỷ","56,35 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,74 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120363554.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,12 tỷ","82,49 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,25.7 m²,,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120363536.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,1 tỷ","67,74 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120363056.htm#px=SR-special_display_ad-[PO-9][PL-default],"Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","3,45 tỷ","41,07 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,84 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119924533.htm,"Đường cao tốc Hà Nội – Hải Phòng, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội","2,6 tỷ","43,33 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120362788.htm,"Phố Vĩnh Hồ , Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",4 tỷ,50 triệu/m²,2 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",80 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119914283.htm,"Đường cao tốc Hà Nội – Hải Phòng, Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội","2,2 tỷ","46,81 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119897441.htm,"Đường cao tốc Hà Nội – Hải Phòng, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội","3,45 tỷ","43,12 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120362608.htm#px=SR-special_display_ad-[PO-14][PL-default],"Phố Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","3,45 tỷ","41,07 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,84 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/106728118.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,6 tỷ","51,61 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120362285.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,6 tỷ","66,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,54 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120361764.htm#px=SR-special_display_ad-[PO-17][PL-default],"Nhân Chính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","3,8 tỷ","55,88 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,68 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120361721.htm,"Nguyễn Trãi, Phường Văn Quán, Quận Hà Đông, Hà Nội","4,3 tỷ","45,26 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,95 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120361677.htm,"Kiến Hưng, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","2,85 tỷ","51,82 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,55 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120361605.htm,"96, Định Công, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","4,69 tỷ","49,37 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,95 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120361605.htm,"96, Định Công, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","4,69 tỷ","49,37 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,95 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120361511.htm,"Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội","3,85 tỷ","46,95 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,82 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120361494.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,2 tỷ","46,81 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120361385.htm,"Đa Tốn, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","13,2 tỷ","96,35 triệu/m²",4 phòng,,Sổ hồng riêng,Chung cư,137 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120361324.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,1 phòng,Sổ hồng riêng,Chung cư,80 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120361299.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,4 tỷ","62,96 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,54 m²,,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120337668.htm,"Đường số 2, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","3,9 tỷ","51,32 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,76 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120361007.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,1 tỷ",75 triệu/m²,1 phòng,1 phòng,Sổ hồng riêng,Chung cư,28 m²,,Đông Bắc,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118446929.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,55 tỷ","44,38 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118638453.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,55 tỷ","42,50 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118304516.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,1 tỷ","44,68 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120360697.htm,"Nhân Chính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","4,65 tỷ","66,43 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119375736.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,65 tỷ","53,23 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120360529.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,05 tỷ","64,06 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,32 m²,,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119375224.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,1 tỷ","44,29 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120360091.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120359590.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,1 tỷ","44,29 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120359107.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,9 tỷ","42,65 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,68 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120358790.htm,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội","2,85 tỷ","51,82 triệu/m²",3 phòng,1 phòng,Sổ hồng riêng,Chung cư,55 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120358697.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,25 tỷ","47,87 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120358535.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,65 tỷ","53,23 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117107836.htm,"5, Đường Biển Hồ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115503726.htm,Yên Viên,"2,67 tỷ","44,50 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115502924.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,97 tỷ","42,43 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120358222.htm#px=SR-special_display_ad-[PO-5][PL-default],"Ngõ 118 Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","3,68 tỷ","56,62 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,65 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/119662796.htm,"Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",23 tỷ,"255,56 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",90 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120357750.htm#px=SR-special_display_ad-[PO-7][PL-default],"Phố Vĩnh Hồ, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",4 tỷ,50 triệu/m²,2 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",80 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/119512166.htm,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",20 tỷ,200 triệu/m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",100 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120356238.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,525 tỷ","64,09 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,55 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/119776130.htm,"282, Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","4,7 tỷ","41,96 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,112 m²,Đông Bắc,Tây Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120356116.htm#px=SR-special_display_ad-[PO-11][PL-default],"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","1,68 tỷ","50,91 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",33 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120356106.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,85 tỷ","61,11 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,63 m²,,,Nội thất cao cấp
