Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích sử dụng,Diện tích đất,Hướng cửa chính,Tình trạng nội thất
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120059568.htm,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội","5,7 tỷ","126,67 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,45 m²,45 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120605916.htm,Miêu Nha,"4,95 tỷ","137,50 triệu/m²",3 phòng,3 phòng,,Đã có sổ,"Nhà ngõ, hẻm",3.6 m,10 m,36 m²,36 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119406079.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","3,68 tỷ","81,78 triệu/m²",3 phòng,,,Không có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120605809.htm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","5,3 tỷ","132,50 triệu/m²",2 phòng,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,40 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120264309.htm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",7 tỷ,175 triệu/m²,3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120605733.htm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",6 tỷ,"171,43 triệu/m²",3 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120605683.htm,"Ngõ 61 Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","13,6 tỷ",340 triệu/m²,4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120605673.htm,"51, Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","8,5 tỷ",170 triệu/m²,2 phòng,3 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",4 m,12.6 m,150 m²,50 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120605622.htm,"PHỐ TRIỀU KHÚC, Xã Tân Triều, Huyện Thanh Trì, Hà Nội","5,6 tỷ","186,67 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",5.9 m,5.1 m,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120605595.htm,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","9,2 tỷ","191,67 triệu/m²",6 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",,,,48 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120605546.htm,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",13 tỷ,260 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120605537.htm,"Phố Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","13,5 tỷ",270 triệu/m²,4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,50 m²,50 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120605497.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","5,2 tỷ",208 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,25 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120605451.htm,"Đường Tỉnh 422B, Xã Vân Canh, Huyện Hoài Đức, Hà Nội","5,5 tỷ","148,65 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",3.2 m,13 m,37 m²,37 m²,Đông Nam,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120605441.htm,"Phố Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",33 tỷ,"244,44 triệu/m²",9 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà mặt phố, mặt tiền",8 m,,135 m²,135 m²,Đông Nam,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120605406.htm,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","9,9 tỷ","170,69 triệu/m²",3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",5 m,11.6 m,,58 m²,Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120605370.htm#px=SR-special_display_ad-[PO-5][PL-default],"Khương Hạ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","7,1 tỷ","136,54 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,52 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120482704.htm#px=SR-special_display_ad-[PO-6][PL-default],"Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",24 tỷ,320 triệu/m²,4 phòng,4 phòng,4,Đã có sổ,Nhà biệt thự,5.5 m,,300 m²,75 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120605319.htm,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",5 tỷ,125 triệu/m²,3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120605292.htm,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",13 tỷ,"166,67 triệu/m²",6 phòng,6 phòng,7,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,,78 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120605143.htm,"Phố Đông Quan, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",12 tỷ,"230,77 triệu/m²",5 phòng,6 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",5 m,10 m,300 m²,52 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120605115.htm,"Đường Nguyễn Đạo An, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","10,25 tỷ","186,36 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,7,Đã có sổ,"Nhà ngõ, hẻm",5 m,11 m,55 m²,55 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119865481.htm,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",6 tỷ,"181,82 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,33 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119352117.htm#px=SR-special_display_ad-[PO-12][PL-default],"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","17,5 tỷ","194,44 triệu/m²",nhiều hơn 10 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,90 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119670054.htm#px=SR-special_display_ad-[PO-13][PL-default],"Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội","18,5 tỷ","174,53 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,106 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119595471.htm,"Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",6 tỷ,"153,85 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,39 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119526839.htm,"Phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",5 tỷ,"131,58 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120605014.htm,"Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","8,6 tỷ","260,61 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,33 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118471951.htm,"Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","6,4 tỷ","156,10 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,41 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118914722.htm,"Phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",5 tỷ,"142,86 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118643208.htm,"Ngõ 18 Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",6 tỷ,"166,67 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,36 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118620295.htm,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",5 tỷ,"128,21 triệu/m²",2 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,,,39 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120604969.htm,"Phố Trung Kính, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","12,5 tỷ","208,33 triệu/m²",2 phòng,2 phòng,2,Đã có sổ,"Nhà ngõ, hẻm",4 m,,60 m²,60 m²,Nam,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120604894.htm,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","7,89 tỷ","164,38 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,48 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/110459061.htm,"Đường Đại Cồ Việt, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội","7,6 tỷ",152 triệu/m²,4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120604823.htm,"Võ Chí Công, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội","11,6 tỷ","150,65 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",5.1 m,,77 m²,77 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118548007.htm,"Đường Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","10,5 tỷ","190,91 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,55 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119554568.htm,"Phố Nguyễn Đình Chiểu, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội","8,9 tỷ","234,21 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,38 m²,38 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/107539497.htm,"Đinh Đông, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","6,5 tỷ","135,42 triệu/m²",5 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,,,48 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119227558.htm,"Phố Yên Lạc, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",25 tỷ,"294,12 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà mặt phố, mặt tiền",,,85 m²,85 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/117637730.htm,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","4,5 tỷ","160,71 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,28 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/113819778.htm,"Phố Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",18 tỷ,"290,32 triệu/m²",3 phòng,4 phòng,6,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,62 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120604768.htm,"LÝ THƯỜNG KIỆT, Phường Quang Trung, Quận Hà Đông, Hà Nội",12 tỷ,240 triệu/m²,5 phòng,,5,Đã có sổ,"Nhà mặt phố, mặt tiền",4 m,12.5 m,50 m²,50 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120604748.htm,"Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","7,6 tỷ","138,18 triệu/m²",2 phòng,2 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,55 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120604705.htm,"Đồng Nhân, Xã Đông La, Huyện Hoài Đức, Hà Nội","4,05 tỷ","92,05 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,,160 m²,44 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120604698.htm,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","10,9 tỷ","259,52 triệu/m²",4 phòng,5 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,42 m²,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120604694.htm,"Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội","5,6 tỷ","186,67 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.6 m,,30 m²,30 m²,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120604675.htm,"Phố Thįnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","16,5 tỷ","253,85 triệu/m²",4 phòng,,,Đã có sổ,Nhà phố liền kề,,,,65 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120604669.htm#px=SR-special_display_ad-[PO-17][PL-default],"Phố Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","6,7 tỷ",134 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120041208.htm,"36, Phố Xốm, Phường Phú Lãm, Quận Hà Đông, Hà Nội","3,6 tỷ","112,50 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,32 m²,32 m²,Đông,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120525188.htm,"Ngõ 34 Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","5,5 tỷ","171,88 triệu/m²",4 phòng,4 phòng,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,32 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120604579.htm,Miêu Nha,"5,6 tỷ",112 triệu/m²,4 phòng,3 phòng,,Đã có sổ,"Nhà ngõ, hẻm",3.6 m,14 m,50 m²,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120604552.htm,"Phố Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội","6,15 tỷ","170,83 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,36 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/120604544.htm,"0, 0, Xã Đại Thành, Huyện Quốc Oai, Hà Nội","2,98 tỷ","72,68 triệu/m²",3 phòng,3 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",,,,41 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120604501.htm,"phượng đồng, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","2,3 tỷ","69,70 triệu/m²",3 phòng,3 phòng,3,Đã có sổ,"Nhà mặt phố, mặt tiền",3.8 m,14 m,33 m²,33 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120604500.htm,"Phố Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội","6,8 tỷ","212,50 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,32 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120042487.htm#px=SR-special_display_ad-[PO-5][PL-default],"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội","7,9 tỷ","225,71 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,35 m²,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120604464.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","5,2 tỷ","236,36 triệu/m²",2 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,5 m,22 m²,22 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/119907909.htm,"Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội","5,6 tỷ","121,74 triệu/m²",3 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,,,46 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120604430.htm,"Đường Nghĩa Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","4,65 tỷ","116,25 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-oai-ha-noi/120116488.htm,"Quốc Lộ 21B, Xã Cao Viên, Huyện Thanh Oai, Hà Nội","2,2 tỷ","64,71 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,34 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-oai-ha-noi/120116600.htm,"Quốc Lộ 6, Xã Cao Viên, Huyện Thanh Oai, Hà Nội","2,3 tỷ","67,65 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,34 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120604373.htm,"Bia Bà, Phường La Khê, Quận Hà Đông, Hà Nội","7,85 tỷ","163,54 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,48 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120604357.htm,"Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",7 tỷ,"184,21 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",5 m,8 m,38 m²,38 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120604351.htm,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","4,35 tỷ","255,88 triệu/m²",2 phòng,2 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,17 m²,17 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120604329.htm,"QL6, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội",3 tỷ,"88,24 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,34 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120604300.htm,"Đường La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","8,68 tỷ","118,90 triệu/m²",7 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,,73 m²,73 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120604280.htm,"0, 0, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","2,55 tỷ","77,27 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,33 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120604269.htm,"Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","7,5 tỷ","178,57 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120550560.htm,"Lê Văn Lương, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","7,1 tỷ","184,90 triệu/m²",4 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.8 m,,38.4 m²,38.4 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120604175.htm,"QL6, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","2,76 tỷ","78,86 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120604169.htm,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",7 tỷ,"152,17 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,46 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119697308.htm,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",3 tỷ,120 triệu/m²,3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,25 m²,25 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120604131.htm,"Phố Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","19,5 tỷ","336,21 triệu/m²",6 phòng,4 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",6 m,9.6 m,360 m²,58 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120604120.htm,"Tứ hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội","3,95 tỷ","131,67 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120027176.htm,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","5,1 tỷ","145,71 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,35 m²,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120604110.htm#px=SR-special_display_ad-[PO-5][PL-default],"Ngõ 604 Ngọc Thụy, Phường Long Biên, Quận Long Biên, Hà Nội","12,95 tỷ","244,34 triệu/m²",4 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,,53 m²,53 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120604092.htm,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","5,35 tỷ","191,07 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,28 m²,28 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/120604073.htm,"đại tảo, Xã Đại Thành, Huyện Quốc Oai, Hà Nội",3 tỷ,60 triệu/m²,3 phòng,3 phòng,3,Đã có sổ,"Nhà mặt phố, mặt tiền",4 m,14 m,50 m²,50 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120604065.htm,"0, 0, Phường Biên Giang, Quận Hà Đông, Hà Nội","3,4 tỷ","113,33 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120457517.htm,"QL6A, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","2,5 tỷ","71,43 triệu/m²",3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119250985.htm,"An Trạch 1, Phường Văn Miếu, Quận Đống Đa, Hà Nội","8,8 tỷ",176 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120604052.htm#px=SR-special_display_ad-[PO-11][PL-default],"Ngõ 159 Hữu Hưng, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",5 tỷ,100 triệu/m²,4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",5 m,,50 m²,50 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120604047.htm,"Đông Thiên, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","4,1 tỷ","136,67 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
