Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích sử dụng,Diện tích đất,Hướng cửa chính,Tình trạng nội thất
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120584431.htm,"Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội","11,3 tỷ","265,26 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,42.6 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120584420.htm,"Đường Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội","7,499 tỷ","208,31 triệu/m²",4 phòng,4 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,,36 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120584417.htm,"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","5,95 tỷ",170 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,35 m²,35 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120584414.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","5,2 tỷ","216,67 triệu/m²",2 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,24 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120584372.htm,"Phố Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội","6,5 tỷ","162,50 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/119972916.htm,"Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội","7,4 tỷ","132,14 triệu/m²",5 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",7 m,8 m,56 m²,56 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120584368.htm,"Phố Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội","9,8 tỷ",245 triệu/m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120584302.htm,"18, Phố Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",7 tỷ,"152,17 triệu/m²",nhiều hơn 10 phòng,6 phòng,7,Đã có sổ,"Nhà mặt phố, mặt tiền",,,46 m²,46 m²,Đông,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120584300.htm,"NGỌC HÀ, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","6,9 tỷ",138 triệu/m²,4 phòng,4 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",3 m,16 m,150 m²,50 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/116768319.htm,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",19 tỷ,"135,71 triệu/m²",1 phòng,1 phòng,,Đã có sổ,"Nhà ngõ, hẻm",20 m,,142 m²,140 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120584291.htm,"Phố Trịnh Đình Cửu, Phường Định Công, Quận Hoàng Mai, Hà Nội",11 tỷ,"258,22 triệu/m²",4 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,42.6 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120584258.htm,"Đường Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội",8 tỷ,"228,57 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120531001.htm,"147, Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","3,98 tỷ","132,67 triệu/m²",3 phòng,3 phòng,4,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120584034.htm,"140, Phường Đội Cấn, Quận Ba Đình, Hà Nội","6,8 tỷ","194,29 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.9 m,,35 m²,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120584028.htm,"Phố Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội","6,5 tỷ","162,50 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120584002.htm,"Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội","6,29 tỷ","190,61 triệu/m²",3 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",,,,33 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120583859.htm,"Đường Phú Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","8,5 tỷ","212,50 triệu/m²",4 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",3.6 m,,40 m²,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120583833.htm,"Phố Gia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội","6,2 tỷ",155 triệu/m²,3 phòng,3 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120583832.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","5,2 tỷ",208 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,25 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120583826.htm,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","10,65 tỷ","190,18 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,56 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120036436.htm,"Ngõ 4 Đường Vân Canh, Xã Vân Canh, Huyện Hoài Đức, Hà Nội","12,5 tỷ","166,67 triệu/m²",nhiều hơn 10 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",14.5 m,5 m,75 m²,75 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120056444.htm,"Đường Tân Xuân, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","6,15 tỷ","175,71 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120583647.htm,"Phố Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","4,7 tỷ","134,29 triệu/m²",3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.8 m,,35 m²,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120583645.htm,"Phố Phú Gia, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","9,6 tỷ",240 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-dan-phuong-ha-noi/120583635.htm,"Quốc lộ 32 cũ, Xã Đồng Tháp, Huyện Đan Phượng, Hà Nội","2,97 tỷ","55,93 triệu/m²",2 phòng,1 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,53.1 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120583624.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",5 tỷ,"166,67 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,9 m,150 m²,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120583619.htm,"Phố Hàng Cháo, Phường Văn Miếu, Quận Đống Đa, Hà Nội",5 tỷ,125 triệu/m²,3 phòng,4 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4 m,,,40 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120583609.htm,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","8,3 tỷ","180,43 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,46 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120583589.htm,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội","10,5 tỷ","152,17 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,69 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-oai-ha-noi/120583429.htm,"Thôn Mỹ, Xã Cự Khê, Huyện Thanh Oai, Hà Nội","3,7 tỷ","105,71 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,35 m²,35 m²,Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120583407.htm,"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","7,2 tỷ",144 triệu/m²,5 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120583361.htm,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",15 tỷ,300 triệu/m²,4 phòng,6 phòng,6,Đã có sổ,Nhà phố liền kề,,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119782309.htm,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","12,9 tỷ","348,65 triệu/m²",4 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",6 m,,,37 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119768266.htm,"Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội","6,95 tỷ","131,13 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,53 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120583290.htm,"Phố Vệ Hồ, Phường Xuân La, Quận Tây Hồ, Hà Nội","8,6 tỷ",215 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120583253.htm,"Phố Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","6,25 tỷ","152,44 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,41 m²,41 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120583243.htm,"Đường Phú Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","8,5 tỷ","229,73 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,37 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120583207.htm,"Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","6,6 tỷ","157,14 triệu/m²",3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.3 m,14 m,42 m²,42 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120583145.htm,"Quyết tiến, Xã Vân Côn, Huyện Hoài Đức, Hà Nội","3,55 tỷ","88,75 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120583145.htm,"Quyết tiến, Xã Vân Côn, Huyện Hoài Đức, Hà Nội","3,55 tỷ","88,75 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120583118.htm,"La Phù, Xã La Phù, Huyện Hoài Đức, Hà Nội","3,85 tỷ","120,31 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.8 m,9 m,32 m²,32 m²,Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/120582969.htm#px=SR-special_display_ad-[PO-3][PL-default],"Hưng Chính, Xã Đông Hội, Huyện Đông Anh, Hà Nội","19,114 tỷ","283,18 triệu/m²",4 phòng,,,Đang chờ sổ,Nhà phố liền kề,,,268 m²,67.5 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120582934.htm,"Phố Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",7 tỷ,"145,83 triệu/m²",5 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,48 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/120528549.htm,"Ngô Văn Sở, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội","7,5 tỷ","317,80 triệu/m²",1 phòng,1 phòng,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,23.6 m²,23.6 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/119937309.htm,"Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",6 tỷ,"157,89 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/119849530.htm,"Ngõ 191 Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","5,68 tỷ",142 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/118859409.htm,"Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",5 tỷ,"142,86 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120582866.htm,"Phố Nghĩa Dũng, Phường Phúc Xá, Quận Ba Đình, Hà Nội","8,9 tỷ","206,98 triệu/m²",4 phòng,5 phòng,66,Đã có sổ,"Nhà ngõ, hẻm",,,260 m²,43 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119646127.htm,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",6 tỷ,"133,33 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120582849.htm,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","2,1 tỷ",75 triệu/m²,3 phòng,,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,32 m²,28 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120582821.htm,"Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","5,8 tỷ","165,71 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,12 m,35 m²,35 m²,Đông,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120582714.htm,"Lê Duẩn, Phường Trung Phụng, Quận Đống Đa, Hà Nội",3 tỷ,100 triệu/m²,2 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120582640.htm,"Phố Đội Nhân, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội","7,3 tỷ","140,38 triệu/m²",2 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,,,52 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120582601.htm,"Đường Phú Vinh, Xã An Khánh, Huyện Hoài Đức, Hà Nội","4,05 tỷ","126,56 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,8 m,32 m²,32 m²,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/120582512.htm,"Liên Xã, Xã Đại Thành, Huyện Quốc Oai, Hà Nội","2,98 tỷ","53,21 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,13 m,56 m²,56 m²,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120582498.htm,"Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","7,5 tỷ",150 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/116208624.htm,"Đông nhân, Xã Đông La, Huyện Hoài Đức, Hà Nội","3,95 tỷ","109,72 triệu/m²",4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,36 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119559043.htm,"Phố Hồ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",9 tỷ,"257,14 triệu/m²",4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120582429.htm,"Đường Nghi Tàm, Phường Yên Phụ, Quận Tây Hồ, Hà Nội","6,5 tỷ","162,50 triệu/m²",7 phòng,,25,Đã có sổ,"Nhà mặt phố, mặt tiền",,,40 m²,40 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120370592.htm#px=SR-special_display_ad-[PO-1][PL-default],"Bình Minh Garden, Phường Đức Giang, Quận Long Biên, Hà Nội","16,5 tỷ","206,25 triệu/m²",4 phòng,,5,Đã có sổ,Nhà phố liền kề,,,,80 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120582343.htm,"Ngõ 250 Phố Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","6,6 tỷ",120 triệu/m²,5 phòng,5 phòng,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,55 m²,55 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120582340.htm,"Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",7 tỷ,"205,88 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,34 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120582299.htm,"Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","16,2 tỷ","140,87 triệu/m²",1 phòng,1 phòng,1,Đã có sổ,"Nhà ngõ, hẻm",6 m,,115 m²,115 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120582294.htm,"Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","6,5 tỷ","166,67 triệu/m²",3 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",,,39 m²,39 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120582270.htm,"Phố Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội","4,6 tỷ","176,92 triệu/m²",3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,,120 m²,26 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120582258.htm,"Phượng Đồng, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","2,6 tỷ","72,22 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.6 m,10 m,36 m²,36 m²,Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120313180.htm,"Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",8 tỷ,"210,53 triệu/m²",5 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120582219.htm,"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",8 tỷ,"177,78 triệu/m²",5 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,45 m²,45 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120519943.htm,"6, Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","1,93 tỷ","120,62 triệu/m²",2 phòng,3 phòng,4,Không có sổ,"Nhà ngõ, hẻm",4 m,4 m,,16 m²,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120582134.htm,"to, Phường Hàng Bột, Quận Đống Đa, Hà Nội","5,05 tỷ","132,89 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120582096.htm,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","7,2 tỷ",150 triệu/m²,5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,48 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120582090.htm,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",7 tỷ,"189,19 triệu/m²",6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,37 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119275826.htm,"đại từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","5,4 tỷ",135 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119276598.htm,"Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","5,6 tỷ","133,33 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119383840.htm,"Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","6,6 tỷ","146,67 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119275385.htm,"đại từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","5,2 tỷ","123,81 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119274545.htm,"đại từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",5 tỷ,"111,11 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120582005.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","3,7 tỷ","231,25 triệu/m²",2 phòng,3 phòng,33,Đã có sổ,"Nhà ngõ, hẻm",,,16 m²,16 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118494201.htm,"Phố Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","6,55 tỷ","159,76 triệu/m²",4 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,,,41 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120581999.htm,"Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội","11,65 tỷ","265,98 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,43.8 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119200220.htm,"Phố Trịnh Đình Cửu, Phường Định Công, Quận Hoàng Mai, Hà Nội","5,95 tỷ","126,60 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,47 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120581973.htm,"Phố Trần Quốc Hoàn, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","17,5 tỷ","336,54 triệu/m²",4 phòng,,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,52 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120581972.htm,"Phố Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","9,35 tỷ","164,04 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,57 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119200081.htm,"Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội","5,55 tỷ",111 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119199872.htm,"Phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội","4,95 tỷ","130,26 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118861740.htm,"Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","5,8 tỷ","105,45 triệu/m²",3 phòng,3 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,55 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119199774.htm,"Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội","5,15 tỷ","114,44 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
