Link,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính,Tình trạng nội thất,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120611255.htm,75.0,937.5,10,6,10,Đã có sổ,"Nhà mặt phố, mặt tiền",10.0,,80.0,,Nội thất đầy đủ,Dịch Vọng Hậu,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119158726.htm,4.0,125.0,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",3.5,8.0,32.0,Đông,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120611220.htm#px=SR-special_display_ad-[PO-6][PL-default],9.86,197.2,3,3,2,Đã có sổ,"Nhà ngõ, hẻm",4.14,,50.0,Tây Bắc,Nội thất đầy đủ,Khương Mai,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120309834.htm,87.0,394.56,2,2,3,Đã có sổ,"Nhà mặt phố, mặt tiền",11.0,20.0,220.5,,Nội thất cao cấp,Phố Huế,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119182238.htm,24.0,160.0,4,3,3,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,,150.0,,Hoàn thiện cơ bản,Hoàng Văn Thụ,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120611156.htm,7.5,202.7,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Nội thất đầy đủ,Cống Vị,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120611142.htm,11.2,123.08,4,5,4,Đã có sổ,"Nhà ngõ, hẻm",5.2,17.5,91.0,Đông Bắc,Nội thất cao cấp,Ngọc Lâm,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/119704026.htm,6.0,150.0,5,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Hoàn thiện cơ bản,Phúc Tân,Hoàn Kiếm
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120610982.htm,5.555,123.44,1,1,1,Đã có sổ,"Nhà ngõ, hẻm",5.2,,45.0,Tây,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120610956.htm,11.2,160.0,4,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,70.0,,Nội thất đầy đủ,Trống,Trống
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120610943.htm,12.0,193.55,6,6,7,Đã có sổ,Nhà phố liền kề,,,62.0,,Nội thất đầy đủ,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120376794.htm,7.55,164.13,4,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,46.0,,Nội thất đầy đủ,Bồ Đề,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/118039509.htm,6.17,205.67,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất cao cấp,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120610860.htm#px=SR-special_display_ad-[PO-17][PL-default],8.45,196.51,4,2,4,Đã có sổ,"Nhà ngõ, hẻm",3.9,,43.0,Tây Bắc,Nội thất đầy đủ,Khương Mai,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120610772.htm,4.9,140.0,2,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,8.75,35.0,,Nội thất cao cấp,Quảng An,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120610753.htm,6.4,213.33,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất cao cấp,Quảng An,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120610656.htm,7.6,237.5,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,32.0,,Nội thất đầy đủ,Phương Liệt,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120610643.htm,74.5,480.65,4,4,5,Đã có sổ,Nhà biệt thự,,,155.0,,Nội thất cao cấp,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120610602.htm,8.0,177.78,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Đội Cấn,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120610519.htm#px=SR-special_display_ad-[PO-3][PL-default],5.6,116.67,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.8,10.0,48.0,,Nội thất đầy đủ,Liên Mạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120584437.htm#px=SR-special_display_ad-[PO-4][PL-default],11.8,318.92,4,5,7,Đã có sổ,"Nhà mặt phố, mặt tiền",3.6,,37.0,,Nội thất cao cấp,Phú La,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120610415.htm,5.85,167.14,4,5,5,Đã có sổ,"Nhà ngõ, hẻm",3.5,,35.0,,Hoàn thiện cơ bản,Hàng Bột,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120610316.htm#px=SR-special_display_ad-[PO-6][PL-default],8.5,173.47,3,2,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,,49.0,,Nội thất đầy đủ,Thanh Xuân Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120610293.htm#px=SR-special_display_ad-[PO-7][PL-default],8.5,188.89,4,4,6,Đã có sổ,"Nhà ngõ, hẻm",5.0,9.0,45.0,,Nội thất cao cấp,Ngọc Hà,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120610198.htm,74.5,480.65,3,3,4,Đã có sổ,Nhà biệt thự,,,155.0,,Nội thất cao cấp,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120610167.htm,9.15,175.96,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,52.0,,Nội thất đầy đủ,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120610147.htm,5.2,208.0,2,3,3,Đã có sổ,"Nhà ngõ, hẻm",,,25.0,,Nội thất cao cấp,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119527649.htm,5.5,137.5,4,4,55,Đã có sổ,"Nhà ngõ, hẻm",4.0,10.0,40.0,Đông Nam,Nội thất đầy đủ,Phú Lãm,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120610082.htm,16.9,241.43,4,4,5,Đã có sổ,Nhà phố liền kề,,,70.0,,Nội thất đầy đủ,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120415800.htm#px=SR-special_display_ad-[PO-13][PL-default],2.25,75.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Hoàn thiện cơ bản,Biên Giang,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120610046.htm#px=SR-special_display_ad-[PO-14][PL-default],3.2,160.0,2,2,3,Đã có sổ,"Nhà ngõ, hẻm",,,20.0,,Nội thất đầy đủ,Vĩnh Phúc,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/114424924.htm,5.65,196.86,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,28.7,,Nội thất đầy đủ,Trống,Trống
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120609910.htm,29.5,393.33,6,6,7,Đã có sổ,"Nhà mặt phố, mặt tiền",,,75.0,,Nội thất cao cấp,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119966031.htm,7.8,205.26,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",3.8,10.8,38.0,Đông,Nội thất cao cấp,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120337700.htm,3.3,94.29,3,3,3,Không có sổ,"Nhà ngõ, hẻm",4.7,7.0,35.0,Đông Nam,Hoàn thiện cơ bản,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-huyen-thuong-tin-ha-noi/119974748.htm,10.0,114.94,5,6,5,Đã có sổ,Nhà phố liền kề,,,87.0,,Nội thất đầy đủ,Thường Tín,Thường Tín
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120609694.htm,7.0,155.56,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120227585.htm#px=SR-special_display_ad-[PO-1][PL-default],4.95,150.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",3.5,9.5,33.0,,Nội thất cao cấp,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120609637.htm,7.85,211.02,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,37.2,,Hoàn thiện cơ bản,Hàng Bột,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120202271.htm#px=SR-special_display_ad-[PO-3][PL-default],5.0,156.25,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",3.7,9.5,32.0,,Nội thất cao cấp,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120609566.htm,4.7,151.61,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",3.0,,31.0,,Nội thất đầy đủ,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120609537.htm,5.0,121.95,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,41.0,,Nội thất đầy đủ,Minh Khai,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/120417386.htm#px=SR-special_display_ad-[PO-6][PL-default],3.1,56.36,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,55.0,,Hoàn thiện cơ bản,Đại Thành,Quốc Oai
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120609456.htm,10.3,223.91,4,5,4,Đã có sổ,"Nhà ngõ, hẻm",3.4,15.0,46.0,,Nội thất cao cấp,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/119431374.htm,6.0,81.08,8,8,9,Đã có sổ,"Nhà ngõ, hẻm",,,74.0,,Hoàn thiện cơ bản,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120229706.htm,6.5,185.71,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,,35.0,,Nội thất đầy đủ,Tân Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120609320.htm,11.65,224.04,1,1,1,Đã có sổ,"Nhà ngõ, hẻm",4.5,12.0,52.0,,Nội thất cao cấp,Thượng Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120216029.htm#px=SR-special_display_ad-[PO-11][PL-default],5.25,175.0,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,Đông Nam,Nội thất đầy đủ,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120216190.htm#px=SR-special_display_ad-[PO-12][PL-default],6.58,121.85,5,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,54.0,Tây Nam,Nội thất đầy đủ,Phúc Lợi,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120216412.htm#px=SR-special_display_ad-[PO-13][PL-default],4.4,146.67,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120197428.htm,7.25,161.11,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Quang Trung,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120197303.htm,6.25,164.47,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất đầy đủ,Nam Đồng,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/113120090.htm,5.85,139.29,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,42.0,,Nội thất đầy đủ,Đàn,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118500756.htm,2.85,67.86,2,1,1,Đã có sổ,"Nhà ngõ, hẻm",4.2,10.0,42.0,Tây Nam,Nội thất cao cấp,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/116485031.htm,5.8,113.73,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,51.0,,Nội thất đầy đủ,Thịnh Quang,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120609056.htm,7.9,207.89,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất cao cấp,Thịnh Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120608979.htm,8.25,217.11,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất cao cấp,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/120608964.htm,3.1,73.81,3,3,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,,42.0,Đông,Nội thất cao cấp,Bắc Hồng,Đông Anh
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120608955.htm,5.0,135.14,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Nội thất đầy đủ,Khâm Thiên,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120608899.htm,4.05,122.73,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,33.0,,Nội thất đầy đủ,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/118872816.htm#px=SR-special_display_ad-[PO-4][PL-default],2.55,85.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120608855.htm,29.0,386.67,6,6,7,Đã có sổ,Nhà phố liền kề,,,75.0,,Nội thất cao cấp,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120370414.htm#px=SR-special_display_ad-[PO-6][PL-default],4.98,166.0,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",3.0,,30.0,,Hoàn thiện cơ bản,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120529116.htm,6.5,216.67,5,5,5,Đã có sổ,"Nhà ngõ, hẻm",4.8,,30.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/120222500.htm,4.5,96.77,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",5.5,8.0,46.5,,Hoàn thiện cơ bản,Hải Bối,Đông Anh
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120608779.htm,8.3,184.44,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120608774.htm,7.0,250.0,3,3,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,28.0,,Nội thất cao cấp,Ngã Tư Sở,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120608703.htm,5.0,200.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,25.0,,Nội thất đầy đủ,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120608694.htm,4.2,182.61,1,1,2,Đã có sổ,"Nhà ngõ, hẻm",5.0,,23.0,,Nội thất đầy đủ,Bách Khoa,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120608655.htm,7.95,189.29,6,4,7,Đã có sổ,"Nhà ngõ, hẻm",,,42.0,,Nội thất đầy đủ,Ngọc Lâm,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120608636.htm,7.9,183.72,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,43.0,,Nội thất đầy đủ,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120608633.htm,7.25,183.54,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,39.5,,Nội thất đầy đủ,Đội Cấn,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120608604.htm,6.7,191.43,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Phú Thượng,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120608594.htm,8.68,157.82,5,5,5,Đã có sổ,"Nhà ngõ, hẻm",,,55.0,,Nội thất đầy đủ,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120608496.htm,22.0,338.46,5,5,6,Đã có sổ,"Nhà mặt phố, mặt tiền",,,65.0,,Nội thất cao cấp,Vĩnh Phúc,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120507856.htm#px=SR-special_display_ad-[PO-19][PL-default],2.25,15.0,2,1,1,Sổ chung / công chứng vi bằng,"Nhà mặt phố, mặt tiền",,,150.0,Tây,Hoàn thiện cơ bản,Tả Thanh Oai,Thanh Trì
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120300206.htm,8.5,130.77,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,65.0,,Nội thất đầy đủ,Thượng Thanh,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120608357.htm,5.0,200.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,25.0,,Nội thất đầy đủ,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120608339.htm,11.5,234.69,8,8,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,49.0,,Nội thất cao cấp,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120608331.htm,10.0,188.68,4,4,3,Đã có sổ,"Nhà ngõ, hẻm",5.0,11.0,53.0,,Nội thất cao cấp,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120608324.htm,10.7,237.78,9,9,6,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,Đông Nam,Nội thất cao cấp,Dịch Vọng,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120608290.htm#px=SR-special_display_ad-[PO-5][PL-default],6.0,150.0,6,6,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất đầy đủ,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120537229.htm#px=SR-special_display_ad-[PO-6][PL-default],2.77,92.33,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/117928479.htm,2.75,76.39,3,3,4,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,36.0,,Hoàn thiện cơ bản,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120608186.htm,14.9,338.64,5,5,6,Đã có sổ,Nhà phố liền kề,,,44.0,,Nội thất cao cấp,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119382942.htm,1.999,51.26,2,2,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,39.0,,Hoàn thiện cơ bản,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119296178.htm,3.23,64.6,4,4,5,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,50.0,,Hoàn thiện cơ bản,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120608138.htm#px=SR-special_display_ad-[PO-11][PL-default],6.9,168.29,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,41.0,,Nội thất đầy đủ,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120608127.htm,9.45,205.43,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",3.6,12.0,46.0,,Nội thất đầy đủ,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120608112.htm,9.0,191.49,2,2,3,Đã có sổ,"Nhà ngõ, hẻm",,,47.0,,Nội thất đầy đủ,Kim Mã,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120608078.htm,13.2,165.0,5,5,5,Đã có sổ,"Nhà ngõ, hẻm",,,80.0,,Nội thất đầy đủ,Tứ Liên,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120608073.htm,10.28,293.71,3,5,7,Đã có sổ,"Nhà ngõ, hẻm",3.7,,35.0,,Nội thất cao cấp,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120394298.htm,3.6,128.57,2,2,3,Đã có sổ,"Nhà ngõ, hẻm",4.0,8.0,28.0,,Nội thất đầy đủ,Trương Định,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120607981.htm,8.5,212.5,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất cao cấp,Quảng An,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120607950.htm,25.0,166.67,5,5,6,Đã có sổ,Nhà biệt thự,,,150.0,,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119960676.htm,8.4,254.55,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,33.0,,Nội thất đầy đủ,Quang Trung,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120431658.htm,4.05,50.62,3,3,4,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,80.0,,Hoàn thiện cơ bản,An Khánh,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120607931.htm,7.0,194.44,4,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất cao cấp,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120457750.htm#px=SR-special_display_ad-[PO-2][PL-default],6.0,150.0,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,,40.0,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120607866.htm,37.0,321.74,4,4,5,Đã có sổ,Nhà biệt thự,,30.0,115.0,,Nội thất cao cấp,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120607806.htm,8.3,212.82,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,39.0,,Nội thất cao cấp,Dịch Vọng Hậu,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120342097.htm,5.98,149.5,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",3.8,,40.0,Nam,Nội thất đầy đủ,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120607769.htm,6.0,171.43,4,5,6,Đã có sổ,"Nhà ngõ, hẻm",3.5,,35.0,,Nội thất cao cấp,Phú Đô,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119645405.htm,36.5,299.18,3,3,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,122.0,,Nội thất đầy đủ,Thanh Lương,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120607747.htm,7.2,200.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/120337819.htm,5.0,116.28,2,2,3,Đã có sổ,"Nhà ngõ, hẻm",,,43.0,,Hoàn thiện cơ bản,Hàng Bông,Hoàn Kiếm
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120554323.htm#px=SR-special_display_ad-[PO-10][PL-default],8.1,162.0,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,50.0,,Nội thất đầy đủ,Phương Liệt,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120607602.htm,3.9,195.0,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,20.0,,Nội thất đầy đủ,Hàng Bột,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119519352.htm#px=SR-special_display_ad-[PO-13][PL-default],8.75,186.17,3,3,3,Đã có sổ,"Nhà ngõ, hẻm",3.8,,47.0,,Nội thất đầy đủ,Thanh Xuân Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/120607531.htm,7.5,178.57,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",2.5,,42.0,,Nội thất đầy đủ,Chương Dương,Hoàn Kiếm
