Link,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119635582.htm,2.2,70.97,1,1,Sổ hồng riêng,Chung cư,31.0,,,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120391082.htm,2.9,41.43,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120390758.htm,3.48,40.47,3,3,Sổ hồng riêng,Tập thể,86.0,,,Hoàn thiện cơ bản,Nam Đồng,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120390422.htm,2.75,45.08,2,2,Sổ hồng riêng,Chung cư,61.0,,,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120389838.htm,2.65,44.17,2,1,Sổ hồng riêng,Chung cư,60.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120389779.htm,2.2,46.81,1,1,Sổ hồng riêng,Chung cư,47.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120389624.htm,4.1,44.61,2,2,Sổ hồng riêng,Chung cư,91.9,,,Nội thất đầy đủ,Quang Trung,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120389613.htm,1.65,51.56,1,1,Sổ hồng riêng,Chung cư,32.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120389571.htm,5.2,57.14,3,2,Sổ hồng riêng,Chung cư,91.0,,,Hoàn thiện cơ bản,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120389352.htm,3.0,42.86,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120389131.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120389130.htm,9.35,179.81,10,6,Sổ hồng riêng,Chung cư mini,52.0,,,Nội thất đầy đủ,Tân Triều,Thanh Trì
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120389082.htm,3.61,66.85,2,1,Sổ hồng riêng,Chung cư,54.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120388878.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120388397.htm#px=SR-special_display_ad-[PO-13][PL-default],4.49,35.92,4,2,Sổ hồng riêng,Chung cư,125.0,,,Hoàn thiện cơ bản,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120387355.htm,6.2,65.26,3,2,Sổ hồng riêng,Chung cư,95.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106653766.htm,0.75,13.64,2,2,Sổ hồng riêng,Chung cư,55.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Giáp Bát,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/117500153.htm,0.75,13.64,2,1,Sổ hồng riêng,Chung cư,55.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/119709787.htm,0.9,16.36,2,1,Sổ hồng riêng,Chung cư,55.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119709727.htm,0.9,16.36,2,1,Sổ hồng riêng,Chung cư,55.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119723945.htm,0.9,16.36,2,2,Sổ hồng riêng,Chung cư,55.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Bách Khoa,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120386295.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115555063.htm,1.6,51.61,1,1,Sổ hồng riêng,Chung cư,31.0,,,Nội thất đầy đủ,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120386139.htm,6.75,71.81,3,2,Sổ hồng riêng,Chung cư,94.0,,,Nội thất cao cấp,Phúc Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120386059.htm#px=SR-special_display_ad-[PO-3][PL-default],2.35,47.0,2,2,Sổ hồng riêng,Tập thể,50.0,,,Nội thất đầy đủ,Bạch Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120386018.htm,2.89,51.61,2,2,Sổ hồng riêng,Chung cư,56.0,,,Nội thất đầy đủ,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120385976.htm#px=SR-special_display_ad-[PO-5][PL-default],2.9,34.12,3,2,Sổ hồng riêng,Tập thể,85.0,,,Nội thất đầy đủ,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120385936.htm,0.65,15.48,2,1,Hợp đồng mua bán,Chung cư mini,42.0,Tây,Đông Nam,Nội thất cao cấp,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120385865.htm#px=SR-special_display_ad-[PO-7][PL-default],2.2,52.38,2,1,Sổ hồng riêng,Tập thể,42.0,,,Nội thất đầy đủ,Bạch Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/118511764.htm,0.65,13.0,2,1,Sổ hồng riêng,Chung cư mini,50.0,Nam,Đông Nam,Nội thất cao cấp,Phương Liệt,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118267035.htm,2.2,46.81,1,1,Sổ hồng riêng,Chung cư,47.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118266191.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119537674.htm,2.5,41.67,2,1,Sổ hồng riêng,Chung cư,60.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/106470090.htm,3.0,42.86,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/109375023.htm,2.9,42.65,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/112007676.htm,0.6,16.67,2,1,Sổ hồng riêng,Chung cư mini,36.0,Nam,Đông Bắc,Nội thất cao cấp,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120385726.htm,3.07,63.96,2,1,Sổ hồng riêng,Chung cư,48.0,Đông,Tây Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120074306.htm,5.69,51.26,3,2,Sổ hồng riêng,Chung cư,111.0,Đông Nam,Tây Bắc,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120383415.htm,2.0,71.43,1,1,Sổ hồng riêng,Chung cư,28.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120383317.htm,25.0,263.16,10,6,Sổ hồng riêng,Chung cư mini,95.0,,,Nội thất cao cấp,Yên Sở,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119977409.htm,3.35,60.91,2,1,Sổ hồng riêng,Chung cư,55.0,Tây,Đông Nam,Hoàn thiện cơ bản,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/113376155.htm,3.1,44.29,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117108676.htm,2.6,43.33,2,1,Sổ hồng riêng,Chung cư,60.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120381758.htm,1.39,27.8,2,1,Hợp đồng mua bán,Chung cư mini,50.0,Bắc,Nam,Nội thất đầy đủ,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120181122.htm,10.5,74.47,4,2,Sổ hồng riêng,Chung cư,141.0,Nam,Tây,Nội thất cao cấp,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118305797.htm,2.65,44.17,2,1,Sổ hồng riêng,Chung cư,60.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118402166.htm,2.2,46.81,1,1,Sổ hồng riêng,Chung cư,47.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120379767.htm,0.065,0.590909,3,2,Sổ hồng riêng,Chung cư,110.0,,,Bàn giao thô,Trung Văn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120379741.htm#px=SR-special_display_ad-[PO-8][PL-default],1.45,29.0,2,1,Hợp đồng mua bán,Tập thể,50.0,,,Nội thất cao cấp,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119634150.htm,1.65,53.23,1,1,Sổ hồng riêng,Chung cư,31.0,,,Nội thất đầy đủ,Kiêu Kỵ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119857684.htm,2.85,40.71,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Kiêu Kỵ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120377985.htm,4.45,58.55,3,2,Sổ hồng riêng,Chung cư,76.0,,,Nội thất đầy đủ,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120377681.htm,4.2,58.33,2,2,Sổ hồng riêng,Chung cư,72.0,,,Nội thất đầy đủ,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120377364.htm,3.1,44.29,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120377006.htm,1.63,52.58,1,1,Sổ hồng riêng,Chung cư,31.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119506167.htm,2.3,38.21,2,1,Sổ hồng riêng,Chung cư,60.2,,,Hoàn thiện cơ bản,Đặng Xá,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120376893.htm,1.58,41.58,2,1,Hợp đồng mua bán,Chung cư,38.0,,,Hoàn thiện cơ bản,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120376818.htm,1.98,38.08,2,1,Hợp đồng mua bán,Chung cư mini,52.0,,,Nội thất đầy đủ,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120376634.htm,2.5,41.67,2,1,Sổ hồng riêng,Chung cư,60.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/118137824.htm,1.85,33.64,2,2,Hợp đồng mua bán,Chung cư mini,55.0,,,Nội thất đầy đủ,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119093578.htm,1.85,35.58,2,1,Hợp đồng mua bán,Chung cư mini,52.0,,,Nội thất đầy đủ,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/118136547.htm,1.86,35.77,2,2,Hợp đồng mua bán,Chung cư mini,52.0,,,Nội thất đầy đủ,Dịch Vọng,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120376127.htm,4.5,50.0,10,6,Sổ hồng riêng,Chung cư,90.0,Đông Nam,,Nội thất cao cấp,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120375988.htm,2.6,69.52,1,1,Sổ hồng riêng,Chung cư,37.4,Đông Nam,Tây Bắc,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118571521.htm,2.9,41.43,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118596121.htm,2.22,47.23,1,1,Sổ hồng riêng,Chung cư,47.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120375797.htm,5.3,50.0,3,2,Sổ hồng riêng,Chung cư,106.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120375716.htm,4.75,63.33,3,3,Sổ hồng riêng,Chung cư,75.0,,,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/113195291.htm,0.69,14.38,2,1,Sổ hồng riêng,Chung cư,48.0,,,Bàn giao thô,Thượng Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120375476.htm,5.25,64.81,3,2,Sổ hồng riêng,Chung cư,81.0,,Đông Nam,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120375470.htm,4.4,48.89,2,2,Sổ hồng riêng,Chung cư,90.0,,,Nội thất đầy đủ,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120375282.htm,3.25,50.0,2,2,Sổ hồng riêng,Tập thể,65.0,,,Nội thất đầy đủ,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120374592.htm,5.0,63.29,2,2,Sổ hồng riêng,Chung cư,79.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120374573.htm,5.24,61.65,2,2,Sổ hồng riêng,Chung cư,85.0,,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120373941.htm,3.65,52.9,2,2,Sổ hồng riêng,Chung cư,69.0,,,Nội thất đầy đủ,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/119967387.htm,4.0,35.71,3,2,Sổ hồng riêng,Chung cư,112.0,,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117666230.htm,2.1,44.68,1,1,Sổ hồng riêng,Chung cư,47.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117302734.htm,2.8,40.0,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117961430.htm,3.3,41.25,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117993688.htm,1.59,51.29,1,1,Sổ hồng riêng,Chung cư,31.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117550534.htm,2.5,41.67,2,1,Sổ hồng riêng,Chung cư,60.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120373257.htm,4.95,53.8,3,2,Sổ hồng riêng,Chung cư,92.0,,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120373015.htm,1.15,23.0,2,2,Hợp đồng mua bán,Tập thể,50.0,,,Hoàn thiện cơ bản,Đống Mác,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120372932.htm,4.65,62.0,2,2,Sổ hồng riêng,Chung cư,75.0,,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120372653.htm,3.65,52.14,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120372493.htm#px=SR-special_display_ad-[PO-5][PL-default],3.68,102.22,2,2,Sổ hồng riêng,Tập thể,36.0,,,Nội thất cao cấp,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120372405.htm#px=SR-special_display_ad-[PO-6][PL-default],1.6,30.77,2,2,Sổ hồng riêng,Chung cư mini,52.0,,,Nội thất đầy đủ,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120372016.htm,3.9,55.71,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất cao cấp,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119978561.htm,2.68,44.67,2,2,Hợp đồng mua bán,Chung cư mini,60.0,,,Nội thất đầy đủ,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119931496.htm,3.75,46.88,3,3,Sổ hồng riêng,Tập thể,80.0,,,Nội thất đầy đủ,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120370853.htm,8.0,84.21,3,2,Hợp đồng mua bán,Tập thể,95.0,,,Nội thất cao cấp,Thành Công,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120370836.htm,2.0,76.34,1,1,Hợp đồng mua bán,Tập thể,26.2,,,Bàn giao thô,Ngã Tư Sở,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120325471.htm#px=SR-special_display_ad-[PO-12][PL-default],8.5,188.89,9,9,Sổ hồng riêng,Chung cư mini,45.0,,,Nội thất cao cấp,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120370228.htm,2.26,70.62,1,1,Sổ hồng riêng,Chung cư,32.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120370186.htm,2.05,73.21,1,1,Sổ hồng riêng,Chung cư,28.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120370135.htm,2.05,73.21,1,1,Sổ hồng riêng,Chung cư,28.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120370007.htm,3.48,64.44,2,1,Sổ hồng riêng,Chung cư,54.0,Tây Bắc,Đông Nam,Hoàn thiện cơ bản,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120369838.htm,4.65,65.49,2,2,Sổ hồng riêng,Chung cư,71.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120369659.htm,3.68,66.91,2,2,Sổ hồng riêng,Tập thể,55.0,,,Nội thất cao cấp,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/119960773.htm,6.4,69.57,2,2,Sổ hồng riêng,Chung cư,92.0,,,Nội thất cao cấp,Khương Mai,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120369195.htm,2.58,75.88,1,1,Sổ hồng riêng,Chung cư,34.0,Tây Nam,Đông Bắc,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120368927.htm,4.7,61.84,3,2,Sổ hồng riêng,Chung cư,76.0,,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120368839.htm,4.35,67.97,2,2,Sổ hồng riêng,Chung cư,64.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/118900042.htm,1.52,33.78,1,1,Sổ hồng riêng,Chung cư,45.0,,,Nội thất đầy đủ,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120368523.htm,5.7,47.5,3,2,Sổ hồng riêng,Chung cư,120.0,,,Nội thất đầy đủ,Trung Văn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120368469.htm#px=SR-special_display_ad-[PO-5][PL-default],2.49,88.93,1,1,Sổ hồng riêng,Chung cư,28.0,Tây Nam,Đông Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120368443.htm,4.35,58.0,2,1,Sổ hồng riêng,Chung cư,75.0,,,Nội thất cao cấp,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120368290.htm,4.15,54.61,2,2,Sổ hồng riêng,Chung cư,76.0,,,Nội thất đầy đủ,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120367944.htm,3.9,55.71,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất đầy đủ,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120367730.htm,3.5,116.67,4,2,Sổ hồng riêng,Officetel,30.0,Đông Bắc,Đông Bắc,Hoàn thiện cơ bản,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120367600.htm,19.0,234.57,10,6,Sổ hồng riêng,Chung cư mini,81.0,,,Nội thất đầy đủ,Giảng Võ,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120367577.htm#px=SR-special_display_ad-[PO-11][PL-default],8.9,50.0,3,3,Sổ hồng riêng,Chung cư,178.0,,,Nội thất cao cấp,Bạch Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/106937863.htm,0.75,13.89,2,2,Sổ hồng riêng,Chung cư,54.0,Đông Nam,Đông Nam,Nội thất đầy đủ,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106937865.htm,0.75,13.64,2,2,Sổ hồng riêng,Chung cư,55.0,Tây Nam,Đông Nam,Nội thất đầy đủ,Định Công,Hoàng Mai
